Percent Of Enrollments from Low-Income Families,,,,,,,,,
,,,,,,,,,
School Level,,,,,,,,,
Year: 2021-2022,,,,,,,,,
SUBMITTING AUN,LEA NAME,LEA TYPE,SCHOOL NUMBER,SCHOOL NAME,TOTAL ENROLLMENT,LOW INCOME ENROLLMENT,PERCENT OF ENROLLMENT FROM LOW INCOME FAMILIES,,
110173504,Harmony Area SD,SD,7195,Harmony Area El Sch,141,83,58.9%,,
110173504,Harmony Area SD,SD,8316,Harmony Area JSHS,113,52,46.0%,,
115222752,Harrisburg City SD,SD,8268,Benjamin Franklin Sch,679,647,95.3%,,
115222752,Harrisburg City SD,SD,8264,Camp Curtin Academy,745,704,94.5%,,
115222752,Harrisburg City SD,SD,8376,Cougar Academy,305,296,97.0%,,
115222752,Harrisburg City SD,SD,8265,Downey Sch,359,340,94.7%,,
115222752,Harrisburg City SD,SD,1766,Foose Sch,480,475,99.0%,,
115222752,Harrisburg City SD,SD,6333,Harrisburg HS,1187,1088,91.7%,,
115222752,Harrisburg City SD,SD,7902,Harrisburg HS - SciTech Cmp,328,320,97.6%,,
115222752,Harrisburg City SD,SD,8266,Marshall Academy,99,96,97.0%,,
115222752,Harrisburg City SD,SD,7901,Marshall Math Science Academy,377,371,98.4%,,
115222752,Harrisburg City SD,SD,8267,Melrose Sch,542,509,93.9%,,
115222752,Harrisburg City SD,SD,7623,Rowland Academy,817,775,94.9%,,
115222752,Harrisburg City SD,SD,7667,Scott Sch,439,372,84.7%,,
123463603,Hatboro-Horsham SD,SD,5079,Blair Mill El Sch,383,167,43.6%,,
123463603,Hatboro-Horsham SD,SD,8483,Crooked Billet El Sch,426,165,38.7%,,
123463603,Hatboro-Horsham SD,SD,3271,Hallowell El Sch,418,125,29.9%,,
123463603,Hatboro-Horsham SD,SD,3272,Hatboro-Horsham SHS,1364,396,29.0%,,
123463603,Hatboro-Horsham SD,SD,6639,Keith Valley MS,1065,318,29.9%,,
123463603,Hatboro-Horsham SD,SD,3270,Simmons El Sch,594,94,15.8%,,
125234502,Haverford Township SD,SD,1871,Chatham Park El Sch,615,75,12.2%,,
125234502,Haverford Township SD,SD,1876,Chestnutwold El Sch,618,70,11.3%,,
125234502,Haverford Township SD,SD,1877,Coopertown El Sch,482,51,10.6%,,
125234502,Haverford Township SD,SD,1878,Haverford MS,1599,291,18.2%,,
125234502,Haverford Township SD,SD,1879,Haverford SHS,1973,414,21.0%,,
125234502,Haverford Township SD,SD,1874,Lynnewood El Sch,588,98,16.7%,,
125234502,Haverford Township SD,SD,1875,Manoa El Sch,688,130,18.9%,,
118403207,Hazleton Area Career Center,CTC,5151,Hazleton Area Career Center,657,371,56.5%,,
118403302,Hazleton Area SD,SD,7937,Arthur Street El Sch,407,323,79.4%,,
118403302,Hazleton Area SD,SD,7661,Drums El/MS,696,225,32.3%,,
118403302,Hazleton Area SD,SD,6718,Freeland El/MS,853,539,63.2%,,
118403302,Hazleton Area SD,SD,8333,Hazle Township Early Learning Center,451,357,79.2%,,
118403302,Hazleton Area SD,SD,7348,Hazleton Area HS,3772,2277,60.4%,,
118403302,Hazleton Area SD,SD,7936,Hazleton El/MS,766,581,75.8%,,
118403302,Hazleton Area SD,SD,6930,Heights Terrace El/MS,1026,804,78.4%,,
118403302,Hazleton Area SD,SD,8334,Maple Manor El/MS,887,693,78.1%,,
118403302,Hazleton Area SD,SD,8245,McAdoo-Kelayres El/MS,767,506,66.0%,,
118403302,Hazleton Area SD,SD,7340,Valley El/MS,1429,756,52.9%,,
118403302,Hazleton Area SD,SD,7569,West Hazleton El/MS,875,674,77.0%,,
107653802,Hempfield Area SD,SD,4389,Fort Allen El Sch,491,183,37.3%,,
107653802,Hempfield Area SD,SD,7268,Harrold MS,370,129,34.9%,,
107653802,Hempfield Area SD,SD,4404,Hempfield Area SHS,1709,521,30.5%,,
107653802,Hempfield Area SD,SD,4394,Maxwell El Sch,425,94,22.1%,,
107653802,Hempfield Area SD,SD,5359,Stanwood El Sch,523,218,41.7%,,
107653802,Hempfield Area SD,SD,7269,Wendover MS,430,121,28.1%,,
107653802,Hempfield Area SD,SD,4399,West Hempfield El Sch,499,228,45.7%,,
107653802,Hempfield Area SD,SD,7270,West Hempfield MS,421,176,41.8%,,
107653802,Hempfield Area SD,SD,4400,West Point El Sch,420,126,30.0%,,
113363103,Hempfield SD,SD,5236,Centerville El Sch,516,110,21.3%,,
113363103,Hempfield SD,SD,5055,Centerville MS,598,224,37.5%,,
113363103,Hempfield SD,SD,2574,East Petersburg El Sch,466,171,36.7%,,
113363103,Hempfield SD,SD,2577,Farmdale El Sch,536,189,35.3%,,
113363103,Hempfield SD,SD,2578,Hempfield SHS,2229,729,32.7%,,
113363103,Hempfield SD,SD,6294,Landisville Intrmd Ctr,496,139,28.0%,,
113363103,Hempfield SD,SD,7421,Landisville MS,515,171,33.2%,,
113363103,Hempfield SD,SD,7442,Landisville Pri Ctr,603,125,20.7%,,
113363103,Hempfield SD,SD,2576,Mountville El Sch,594,214,36.0%,,
113363103,Hempfield SD,SD,2575,Rohrerstown El Sch,472,166,35.2%,,
104433303,Hermitage SD,SD,3146,Artman El Sch,586,276,47.1%,,
104433303,Hermitage SD,SD,8069,Delahunty MS,324,149,46.0%,,
104433303,Hermitage SD,SD,3150,Hickory HS,817,299,36.6%,,
104433303,Hermitage SD,SD,3147,Karen A. Ionta El Sch,303,137,45.2%,,
103024753,Highlands SD,SD,0182,Highlands Early Childhood Center,229,149,65.1%,,
103024753,Highlands SD,SD,0191,Highlands El Sch,633,377,59.6%,,
103024753,Highlands SD,SD,7202,Highlands MS,674,375,55.6%,,
103024753,Highlands SD,SD,5153,Highlands SHS,712,328,46.1%,,
108073503,Hollidaysburg Area SD,SD,7097,Charles W Longer El Sch,414,201,48.6%,,
108073503,Hollidaysburg Area SD,SD,7381,Foot of Ten El Sch,542,189,34.9%,,
108073503,Hollidaysburg Area SD,SD,6195,Frankstown El Sch,613,200,32.6%,,
108073503,Hollidaysburg Area SD,SD,0927,Hollidaysburg Area JHS,812,311,38.3%,,
108073503,Hollidaysburg Area SD,SD,5207,Hollidaysburg Area SHS,808,241,29.8%,,
128323303,Homer-Center SD,SD,6797,Homer-Center El Sch,410,202,49.3%,,
128323303,Homer-Center SD,SD,2331,Homer-Center JSHS,397,186,46.9%,,
108057079,HOPE for Hyndman CS,CS,8154,HOPE for Hyndman CS,165,99,60.0%,,
127044103,Hopewell Area SD,SD,0672,Hopewell El Sch,363,113,31.1%,,
127044103,Hopewell Area SD,SD,0674,Hopewell JHS,619,210,33.9%,,
127044103,Hopewell Area SD,SD,0675,Hopewell SHS,603,174,28.9%,,
127044103,Hopewell Area SD,SD,0671,Independence El Sch,257,111,43.2%,,
127044103,Hopewell Area SD,SD,7280,Margaret Ross El Sch,215,67,31.2%,,
119355028,Howard Gardner Multiple Intelligence CS,CS,8209,Howard Gardner Multiple Intelligence CS,304,108,35.5%,,
111312503,Huntingdon Area SD,SD,5333,Huntingdon Area MS,402,176,43.8%,,
111312503,Huntingdon Area SD,SD,2305,Huntingdon Area SHS,528,212,40.2%,,
111312503,Huntingdon Area SD,SD,7525,Southside El Sch,325,148,45.5%,,
111312503,Huntingdon Area SD,SD,7620,Standing Stone El Sch,424,237,55.9%,,
111312607,Huntingdon County CTC,CTC,6606,Huntingdon County CTC,342,162,47.4%,,
126512980,Imhotep Institute CHS,CS,7542,Imhotep Institute CHS,589,454,77.1%,,
126513510,Independence CS,CS,7683,Independence CS,780,448,57.4%,,
126512039,Independence CS West,CS,8361,Independence CS West,774,623,80.5%,,
128323703,Indiana Area SD,SD,2314,Ben Franklin El Sch,400,194,48.5%,,
128323703,Indiana Area SD,SD,4964,East Pike El Sch,396,167,42.2%,,
128323703,Indiana Area SD,SD,2321,Eisenhower El Sch,206,98,47.6%,,
128323703,Indiana Area SD,SD,2322,Horace Mann El Sch,183,76,41.5%,,
128323703,Indiana Area SD,SD,2324,Indiana Area JHS,657,259,39.4%,,
128323703,Indiana Area SD,SD,2325,Indiana Area SHS,924,376,40.7%,,
128324207,Indiana County Technology Center,CTC,7032,Indiana County Technology Center,493,191,38.7%,,
115220001,Infinity CS,CS,7765,Infinity CS,256,35,13.7%,,
121395526,Innovative Arts Academy CS,CS,8371,Innovative Arts Academy CS,522,324,62.1%,,
126513070,Inquiry CS,CS,7557,Inquiry CS,264,164,62.1%,,
124152637,Insight PA Cyber CS,CS,8394,Insight PA Cyber CS,3616,1683,46.5%,,
125235103,Interboro SD,SD,1881,Glenolden Sch,603,355,58.9%,,
125235103,Interboro SD,SD,1885,Interboro SHS,1025,546,53.3%,,
125235103,Interboro SD,SD,7643,Kindergarten Academy,225,139,61.8%,,
125235103,Interboro SD,SD,1883,Norwood Sch,549,298,54.3%,,
125235103,Interboro SD,SD,6508,Prospect Park Sch,561,309,55.1%,,
125235103,Interboro SD,SD,4847,Tinicum Sch,342,232,67.8%,,
101000000,Intermediate Unit 1,IU,0000,Intermediate Unit 1,263,156,59.3%,,
105256553,Iroquois SD,SD,2052,Iroquois El Sch,550,404,73.5%,,
105256553,Iroquois SD,SD,4817,Iroquois JSHS,554,380,68.6%,,
104433604,Jamestown Area SD,SD,6127,Jamestown Area El Sch,184,100,54.3%,,
104433604,Jamestown Area SD,SD,6126,Jamestown Area JSHS,218,94,43.1%,,
107654103,Jeannette City SD,SD,8421,Jeannette HS,387,209,54.0%,,
107654103,Jeannette City SD,SD,8024,Jeannette McKee El Sch,503,345,68.6%,,
106333407,Jefferson County-DuBois AVTS,CTC,5180,Jefferson County-DuBois AVTS,468,408,87.2%,,
101303503,Jefferson-Morgan SD,SD,7029,Jefferson-Morgan El Sch,435,204,46.9%,,
101303503,Jefferson-Morgan SD,SD,2280,Jefferson-Morgan MS/HS,341,159,46.6%,,
123463803,Jenkintown SD,SD,3276,Jenkintown El Sch,400,62,15.5%,,
123463803,Jenkintown SD,SD,8049,Jenkintown Middle/High School,307,53,17.3%,,
117414003,Jersey Shore Area SD,SD,3031,Avis El Sch,183,76,41.5%,,
117414003,Jersey Shore Area SD,SD,5243,Jersey Shore Area El Sch,581,291,50.1%,,
117414003,Jersey Shore Area SD,SD,3034,Jersey Shore Area SHS,727,305,42.0%,,
117414003,Jersey Shore Area SD,SD,3033,Jersey Shore MS,498,226,45.4%,,
117414003,Jersey Shore Area SD,SD,5060,Salladasburg El Sch,186,86,46.2%,,
121135003,Jim Thorpe Area SD,SD,1307,Jim Thorpe Area HS,566,255,45.1%,,
121135003,Jim Thorpe Area SD,SD,6965,L B Morris El Sch,655,249,38.0%,,
121135003,Jim Thorpe Area SD,SD,7785,Penn-Kidder Campus,593,271,45.7%,,
133513315,John B Stetson CS,CS,8149,John B. Stetson CS,789,668,84.7%,,
109243503,Johnsonburg Area SD,SD,5326,Johnsonburg Area El Sch,292,163,55.8%,,
109243503,Johnsonburg Area SD,SD,6218,Johnsonburg Area HS,258,136,52.7%,,
111343603,Juniata County SD,SD,8452,East Juniata El Sch,396,136,34.3%,,
111343603,Juniata County SD,SD,2394,East Juniata JSHS,412,175,42.5%,,
111343603,Juniata County SD,SD,8451,Juniata El Sch,644,227,35.2%,,
111343603,Juniata County SD,SD,6255,Juniata SHS,534,244,45.7%,,
111343603,Juniata County SD,SD,7220,Tuscarora MS,344,178,51.7%,,
111312804,Juniata Valley SD,SD,5230,Juniata Valley El Sch,313,182,58.1%,,
111312804,Juniata Valley SD,SD,2308,Juniata Valley JSHS,399,175,43.9%,,
109422303,Kane Area SD,SD,5244,Kane Area El Sch,453,289,63.8%,,
109422303,Kane Area SD,SD,5245,Kane Area HS,347,168,48.4%,,
109422303,Kane Area SD,SD,3100,Kane Area MS,205,121,59.0%,,
104103603,Karns City Area SD,SD,1153,Chicora El Sch,437,138,31.6%,,
104103603,Karns City Area SD,SD,1154,Karns City HS,640,204,31.9%,,
104103603,Karns City Area SD,SD,7396,Sugarcreek El Sch,204,84,41.2%,,
124154003,Kennett Consolidated SD,SD,8172,Bancroft El Sch,400,186,46.5%,,
124154003,Kennett Consolidated SD,SD,1401,Greenwood El Sch,553,269,48.6%,,
124154003,Kennett Consolidated SD,SD,6482,Kennett HS,1335,509,38.1%,,
124154003,Kennett Consolidated SD,SD,6834,Kennett MS,920,366,39.8%,,
124154003,Kennett Consolidated SD,SD,8171,Mary D Lang Kdg Ctr,256,100,39.1%,,
124154003,Kennett Consolidated SD,SD,1400,New Garden El Sch,495,179,36.2%,,
182514568,Keystone Academy CS,CS,7979,Keystone Academy CS,623,433,69.5%,,
110183707,Keystone Central CTC,CTC,7067,Keystone Central CTC,534,266,49.8%,,
110183602,Keystone Central SD,SD,7795,Bucktail Area MS,112,75,67.0%,,
110183602,Keystone Central SD,SD,6241,Bucktail HS,119,82,68.9%,,
110183602,Keystone Central SD,SD,7589,Central Mountain HS,1153,600,52.0%,,
110183602,Keystone Central SD,SD,7590,Central Mountain MS,989,592,59.9%,,
110183602,Keystone Central SD,SD,4917,Liberty-Curtin El Sch,154,88,57.1%,,
110183602,Keystone Central SD,SD,1570,Mill Hall El Sch,301,158,52.5%,,
110183602,Keystone Central SD,SD,6242,Renovo El Sch,156,108,69.2%,,
110183602,Keystone Central SD,SD,6245,Robb El Sch,437,339,77.6%,,
110183602,Keystone Central SD,SD,1588,Woodward El Sch,200,89,44.5%,,
104432830,Keystone Education Center CS,CS,7506,Keystone Education Center CS,203,178,87.7%,,
103025002,Keystone Oaks SD,SD,7461,Dormont El Sch,340,117,34.4%,,
103025002,Keystone Oaks SD,SD,0203,Fred L Aiken El Sch,222,47,21.2%,,
103025002,Keystone Oaks SD,SD,5112,Keystone Oaks HS,600,233,38.8%,,
103025002,Keystone Oaks SD,SD,7462,Keystone Oaks MS,404,154,38.1%,,
103025002,Keystone Oaks SD,SD,0204,Myrtle Ave Sch,304,159,52.3%,,
106166503,Keystone SD,SD,6694,Keystone El Sch,423,216,51.1%,,
106166503,Keystone SD,SD,1486,Keystone JSHS,456,142,31.1%,,
126514864,KIPP DuBois CS,CS,8358,KIPP DuBois CS,520,395,76.0%,,
126514059,KIPP North Philadelphia CS,CS,8431,KIPP North Philadelphia CS,477,419,87.8%,,
126510013,KIPP Philadelphia CS,CS,7776,KIPP Philadelphia CS,841,675,80.3%,,
126515492,KIPP West Philadelphia CS,CS,8477,KIPP West Philadelphia CS,832,719,86.4%,,
107654403,Kiski Area SD,SD,7191,Kiski Area East Primary Sch,425,391,92.0%,,
107654403,Kiski Area SD,SD,4431,Kiski Area HS,1106,441,39.9%,,
107654403,Kiski Area SD,SD,7189,Kiski Area IHS,573,407,71.0%,,
107654403,Kiski Area SD,SD,7190,Kiski Area North Primary Sch,505,174,34.5%,,
107654403,Kiski Area SD,SD,4516,Kiski Area South Primary Sch,278,106,38.1%,,
107654403,Kiski Area SD,SD,8277,Kiski Area Upper El Sch,518,406,78.4%,,
114064003,Kutztown Area SD,SD,0810,Greenwich-Lenhartsville El Sch,213,68,31.9%,,
114064003,Kutztown Area SD,SD,6315,Kutztown Area MS,283,97,34.3%,,
114064003,Kutztown Area SD,SD,0816,Kutztown Area SHS,463,144,31.1%,,
114064003,Kutztown Area SD,SD,6316,Kutztown El Sch,411,152,37.0%,,
113362940,La Academia Partnership CS,CS,7538,La Academia Partnership CS,196,196,100.0%,,
126513110,Laboratory CS,CS,7565,Laboratory CS,510,507,99.4%,,
119665003,Lackawanna Trail SD,SD,4524,Lackawanna Trail El Ctr,498,218,43.8%,,
119665003,Lackawanna Trail SD,SD,4528,Lackawanna Trail JSHS,467,204,43.7%,,
119354603,Lakeland SD,SD,7146,Lakeland El Sch - Mayfield Campus,260,124,47.7%,,
119354603,Lakeland SD,SD,6403,Lakeland El Sch - Scott Campus,427,137,32.1%,,
119354603,Lakeland SD,SD,6404,Lakeland JSHS,659,224,34.0%,,
118403903,Lake-Lehman SD,SD,2924,Lake-Lehman JSHS,791,257,32.5%,,
118403903,Lake-Lehman SD,SD,7060,Lake-Noxen El Sch,252,118,46.8%,,
118403903,Lake-Lehman SD,SD,2922,Lehman-Jackson El Sch,393,123,31.3%,,
118403903,Lake-Lehman SD,SD,2920,Ross El Sch,189,82,43.4%,,
104433903,Lakeview SD,SD,8481,Lakeview Middle-HS,503,241,47.9%,,
104433903,Lakeview SD,SD,3154,Oakview El Sch,365,172,47.1%,,
113363603,Lampeter-Strasburg SD,SD,2606,Hans Herr El Sch,659,163,24.7%,,
113363603,Lampeter-Strasburg SD,SD,7939,Lampeter El Sch,578,142,24.6%,,
113363603,Lampeter-Strasburg SD,SD,2607,Lampeter-Strasburg SHS,952,256,26.9%,,
113363603,Lampeter-Strasburg SD,SD,6297,Martin Meylin MS,637,154,24.2%,,
113363807,Lancaster County CTC,CTC,5285,Lancaster County CTC-Brownstown Campus,417,152,36.5%,,
113363807,Lancaster County CTC,CTC,5283,Lancaster County CTC-Mt Joy Campus,478,188,39.3%,,
113363807,Lancaster County CTC,CTC,5284,Lancaster County CTC-Willow St Campus,511,218,42.7%,,
113364002,Lancaster SD,SD,2598,Burrowes El Sch,302,269,89.1%,,
113364002,Lancaster SD,SD,7182,Carter and MacRae El Sch,347,329,94.8%,,
113364002,Lancaster SD,SD,2581,Fulton El Sch,350,315,90.0%,,
113364002,Lancaster SD,SD,2592,Hamilton El Sch,437,366,83.8%,,
113364002,Lancaster SD,SD,2593,Jackson MS,490,472,96.3%,,
113364002,Lancaster SD,SD,5056,King El Sch,386,363,94.0%,,
113364002,Lancaster SD,SD,2584,Lafayette El Sch,463,400,86.4%,,
113364002,Lancaster SD,SD,2595,Lincoln MS,500,469,93.8%,,
113364002,Lancaster SD,SD,2599,Martin School,703,565,80.4%,,
113364002,Lancaster SD,SD,2596,McCaskey Campus,2572,2273,88.4%,,
113364002,Lancaster SD,SD,7922,Phoenix Academy,339,327,96.5%,,
113364002,Lancaster SD,SD,6762,Price El Sch,448,403,90.0%,,
113364002,Lancaster SD,SD,2594,Reynolds MS,458,423,92.4%,,
113364002,Lancaster SD,SD,2587,Ross El Sch,228,193,84.6%,,
113364002,Lancaster SD,SD,2597,Smith-Wade-El El Sch,395,268,67.8%,,
113364002,Lancaster SD,SD,2589,Washington El Sch,499,481,96.4%,,
113364002,Lancaster SD,SD,2590,Wharton El Sch,307,212,69.1%,,
113364002,Lancaster SD,SD,2600,Wheatland MS,582,537,92.3%,,
113364002,Lancaster SD,SD,2591,Wickersham El Sch,354,318,89.8%,,
113000000,Lancaster-Lebanon IU 13,IU,0000,Lancaster-Lebanon IU 13,738,315,42.7%,,
101264003,Laurel Highlands SD,SD,2146,Clark El Sch,286,167,58.4%,,
101264003,Laurel Highlands SD,SD,2163,Hatfield El Sch,345,120,34.8%,,
101264003,Laurel Highlands SD,SD,4700,Hutchinson El Sch,329,153,46.5%,,
101264003,Laurel Highlands SD,SD,5146,Laurel Highlands MS,619,347,56.1%,,
101264003,Laurel Highlands SD,SD,6600,Laurel Highlands SHS,879,449,51.1%,,
101264003,Laurel Highlands SD,SD,4820,Marshall El Sch,294,156,53.1%,,
104374003,Laurel SD,SD,7001,Laurel El Sch,518,138,26.6%,,
104374003,Laurel SD,SD,2680,Laurel HS,324,96,29.6%,,
104374003,Laurel SD,SD,8432,Laurel MS,165,38,23.0%,,
104374207,Lawrence County CTC,CTC,4940,Lawrence County CTC,387,227,58.7%,,
113384307,Lebanon County CTC,CTC,5156,Lebanon County CTC,606,166,27.4%,,
113384603,Lebanon SD,SD,6616,Harding El Sch,585,480,82.1%,,
113384603,Lebanon SD,SD,5337,Houck El Sch,381,309,81.1%,,
113384603,Lebanon SD,SD,2754,Lebanon MS,1072,832,77.6%,,
113384603,Lebanon SD,SD,5155,Lebanon SHS,1471,943,64.1%,,
113384603,Lebanon SD,SD,6894,Northwest El Sch,603,519,86.1%,,
113384603,Lebanon SD,SD,2746,Southeast El Sch,472,361,76.5%,,
113384603,Lebanon SD,SD,2743,Southwest El Sch,459,328,71.5%,,
128034503,Leechburg Area SD,SD,6579,David Leech El Sch,286,108,37.8%,,
128034503,Leechburg Area SD,SD,7923,Leechburg Area HS,204,98,48.0%,,
128034503,Leechburg Area SD,SD,8393,Leechburg Area MS,156,79,50.6%,,
121393007,Lehigh Career & Technical Institute,CTC,5338,Lehigh Career & Technical Institute,2052,1155,56.3%,,
120480002,Lehigh Valley Academy Regional CS,CS,7681,Lehigh Valley Academy Regional CS,1787,727,40.7%,,
120483170,Lehigh Valley Charter High School for th,CS,7634,Lehigh Valley Charter High School for th,610,204,33.4%,,
139481451,Lehigh Valley Dual Language CS,CS,8130,Lehigh Valley Dual Language CS,458,357,77.9%,,
121135503,Lehighton Area SD,SD,8439,Lehighton Area Elementary Center,973,472,48.5%,,
121135503,Lehighton Area SD,SD,1315,Lehighton Area HS,682,299,43.8%,,
121135503,Lehighton Area SD,SD,1314,Lehighton Area MS,561,284,50.6%,,
128034607,Lenape Tech,CTC,4807,Lenape Tech,536,248,46.3%,,
116604003,Lewisburg Area SD,SD,4665,Donald H Eichhorn MS,427,117,27.4%,,
116604003,Lewisburg Area SD,SD,4084,Kelly El Sch,554,151,27.3%,,
116604003,Lewisburg Area SD,SD,4085,Lewisburg HS,618,163,26.4%,,
116604003,Lewisburg Area SD,SD,4081,Linntown El Sch,292,65,22.3%,,
103029865,Life Male STEAM Academy CS,CS,8486,Life Male STEAM Academy CS,46,45,97.8%,,
107654903,Ligonier Valley SD,SD,6940,Laurel Valley El Sch,223,123,55.2%,,
107654903,Ligonier Valley SD,SD,4442,Ligonier Valley HS,471,152,32.3%,,
107654903,Ligonier Valley SD,SD,4440,Ligonier Valley MS,313,123,39.3%,,
107654903,Ligonier Valley SD,SD,5361,Mellon El Sch,392,120,30.6%,,
112673500,Lincoln CS,CS,7675,Lincoln CS,691,675,97.7%,,
112000000,Lincoln IU 12,IU,0000,Lincoln IU 12,1310,575,43.9%,,
175390169,Lincoln Leadership Academy CS,CS,8125,Lincoln Leadership Academy CS,812,662,81.5%,,
127040002,Lincoln Park Performing Arts CS,CS,7859,Lincoln Park Performing Arts CS,719,88,12.2%,,
126519476,Lindley Academy CS at Birney,CS,8206,Lindley Academy CS at Birney,739,546,73.9%,,
116493503,Line Mountain SD,SD,6786,Line Mountain El Sch,361,147,40.7%,,
116493503,Line Mountain SD,SD,3532,Line Mountain HS,329,99,30.1%,,
116493503,Line Mountain SD,SD,8286,Line Mountain MS,336,135,40.2%,,
112015203,Littlestown Area SD,SD,8406,Alloway Creek El Sch,844,335,39.7%,,
112015203,Littlestown Area SD,SD,0014,Littlestown SHS,608,173,28.5%,,
112015203,Littlestown Area SD,SD,0013,Maple Avenue MS,401,144,35.9%,,
115224003,Lower Dauphin SD,SD,1747,Conewago El Sch,209,56,26.8%,,
115224003,Lower Dauphin SD,SD,1752,East Hanover El Sch,356,91,25.6%,,
115224003,Lower Dauphin SD,SD,1775,Londonderry El Sch,245,90,36.7%,,
115224003,Lower Dauphin SD,SD,1776,Lower Dauphin HS,1119,253,22.6%,,
115224003,Lower Dauphin SD,SD,7414,Lower Dauphin MS,861,224,26.0%,,
115224003,Lower Dauphin SD,SD,1774,Nye El Sch,339,110,32.4%,,
115224003,Lower Dauphin SD,SD,7844,Price,10,7,70.0%,,
115224003,Lower Dauphin SD,SD,1797,South Hanover El Sch,393,39,9.9%,,
123464502,Lower Merion SD,SD,3293,Bala-Cynwyd MS,1016,117,11.5%,,
123464502,Lower Merion SD,SD,7597,Belmont Hills El Sch,454,57,12.6%,,
123464502,Lower Merion SD,SD,3286,Cynwyd Sch,535,54,10.1%,,
123464502,Lower Merion SD,SD,3291,Gladwyne Sch,691,57,8.2%,,
123464502,Lower Merion SD,SD,3296,Harriton SHS,1287,144,11.2%,,
123464502,Lower Merion SD,SD,3295,Lower Merion HS,1628,235,14.4%,,
123464502,Lower Merion SD,SD,3287,Merion El Sch,544,54,9.9%,,
123464502,Lower Merion SD,SD,3288,Penn Valley Sch,584,80,13.7%,,
123464502,Lower Merion SD,SD,3289,Penn Wynne Sch,732,98,13.4%,,
123464502,Lower Merion SD,SD,3294,Welsh Valley MS,992,137,13.8%,,
123464603,Lower Moreland Township SD,SD,4960,Lower Moreland HS,826,135,16.3%,,
123464603,Lower Moreland Township SD,SD,7212,Murray Avenue Sch,586,76,13.0%,,
123464603,Lower Moreland Township SD,SD,3297,Pine Road El Sch,1084,129,11.9%,,
117414203,Loyalsock Township SD,SD,3036,Donald E. Schick Sch,722,316,43.8%,,
117414203,Loyalsock Township SD,SD,3037,Loyalsock Twp MS,364,154,42.3%,,
117414203,Loyalsock Township SD,SD,4828,Loyalsock Twp SHS,459,183,39.9%,,
115509998,Loysville Youth Dev Ctr,SJCI,7149,Loysville Youth Dev Ctr,51,49,96.1%,,
